,Arithmetic Mean,1st Max Value,Date Local,County Name,City Name,State Name
33271,4.016667,9.0,2020-03-17,Beaufort,Bath,North Carolina
33272,2.5125,5.5,2020-03-18,Beaufort,Bath,North Carolina
33273,5.7625,10.9,2020-03-19,Beaufort,Bath,North Carolina
33274,12.25,16.5,2020-03-20,Beaufort,Bath,North Carolina
33275,4.816667,11.6,2020-03-21,Beaufort,Bath,North Carolina
33276,6.245832999999998,8.9,2020-03-22,Beaufort,Bath,North Carolina
33277,4.483333,8.4,2020-03-23,Beaufort,Bath,North Carolina
33278,2.8833330000000004,5.8,2020-03-24,Beaufort,Bath,North Carolina
33279,5.691667,9.6,2020-03-25,Beaufort,Bath,North Carolina
33280,5.729167,11.5,2020-03-26,Beaufort,Bath,North Carolina
33281,5.191667,12.5,2020-03-27,Beaufort,Bath,North Carolina
33282,5.2875000000000005,12.9,2020-03-28,Beaufort,Bath,North Carolina
33283,9.570833,12.4,2020-03-29,Beaufort,Bath,North Carolina
33284,3.266667,7.1000000000000005,2020-03-30,Beaufort,Bath,North Carolina
33285,5.404167,9.9,2020-03-31,Beaufort,Bath,North Carolina
33377,1.3375,2.6,2020-01-01,Brunswick,Southport,North Carolina
33378,0.741667,2.7,2020-01-02,Brunswick,Southport,North Carolina
33379,4.579167,6.3,2020-01-03,Brunswick,Southport,North Carolina
33380,3.316667,7.5,2020-01-04,Brunswick,Southport,North Carolina
33381,1.895833,3.9,2020-01-05,Brunswick,Southport,North Carolina
33382,1.258333,4.0,2020-01-06,Brunswick,Southport,North Carolina
33383,2.2625,7.1000000000000005,2020-01-07,Brunswick,Southport,North Carolina
33384,0.979167,3.4,2020-01-08,Brunswick,Southport,North Carolina
33385,5.058333,8.5,2020-01-09,Brunswick,Southport,North Carolina
33386,1.929167,3.6,2020-01-10,Brunswick,Southport,North Carolina
33387,5.408333,7.9,2020-01-11,Brunswick,Southport,North Carolina
33388,4.125,8.1,2020-01-12,Brunswick,Southport,North Carolina
33389,1.833333,5.2,2020-01-13,Brunswick,Southport,North Carolina
33390,2.120833,3.7,2020-01-14,Brunswick,Southport,North Carolina
33391,0.833333,2.4,2020-01-15,Brunswick,Southport,North Carolina
33392,2.0958330000000003,4.4,2020-01-16,Brunswick,Southport,North Carolina
33393,4.3875,8.0,2020-01-17,Brunswick,Southport,North Carolina
33394,4.7083330000000005,7.0,2020-01-18,Brunswick,Southport,North Carolina
33395,3.1125000000000003,5.5,2020-01-19,Brunswick,Southport,North Carolina
33396,4.483333,6.9,2020-01-20,Brunswick,Southport,North Carolina
33397,6.308332999999998,8.3,2020-01-21,Brunswick,Southport,North Carolina
33398,6.170833,8.0,2020-01-22,Brunswick,Southport,North Carolina
33399,5.254167,7.6,2020-01-23,Brunswick,Southport,North Carolina
33400,2.7208330000000003,4.0,2020-01-24,Brunswick,Southport,North Carolina
33401,2.75,6.9,2020-01-25,Brunswick,Southport,North Carolina
33402,1.116667,3.4,2020-01-26,Brunswick,Southport,North Carolina
33403,1.3,3.6,2020-01-27,Brunswick,Southport,North Carolina
33404,1.504167,4.7,2020-01-28,Brunswick,Southport,North Carolina
33405,2.0,5.2,2020-01-29,Brunswick,Southport,North Carolina
33406,4.179167,6.4,2020-01-30,Brunswick,Southport,North Carolina
33407,4.8125,7.2,2020-01-31,Brunswick,Southport,North Carolina
33408,2.645833,7.4,2020-02-01,Brunswick,Southport,North Carolina
33409,2.391667,5.9,2020-02-02,Brunswick,Southport,North Carolina
33410,2.754167,4.9,2020-02-03,Brunswick,Southport,North Carolina
33411,3.166667,5.9,2020-02-04,Brunswick,Southport,North Carolina
33412,2.995833,4.6000000000000005,2020-02-05,Brunswick,Southport,North Carolina
33413,6.5,10.1,2020-02-06,Brunswick,Southport,North Carolina
33414,5.1000000000000005,9.5,2020-02-07,Brunswick,Southport,North Carolina
33415,1.154167,3.3000000000000003,2020-02-08,Brunswick,Southport,North Carolina
33416,1.591667,3.9,2020-02-09,Brunswick,Southport,North Carolina
33417,2.6625,6.8,2020-02-10,Brunswick,Southport,North Carolina
33418,5.408333,7.5,2020-02-11,Brunswick,Southport,North Carolina
33419,3.754167,8.4,2020-02-12,Brunswick,Southport,North Carolina
33420,3.866667,7.0,2020-02-13,Brunswick,Southport,North Carolina
33421,3.731818,5.2,2020-02-14,Brunswick,Southport,North Carolina
33422,4.55,8.6,2020-02-15,Brunswick,Southport,North Carolina
33423,2.3833330000000004,5.7,2020-02-16,Brunswick,Southport,North Carolina
33424,4.0375000000000005,6.7,2020-02-17,Brunswick,Southport,North Carolina
33425,1.775,4.1,2020-02-18,Brunswick,Southport,North Carolina
33426,3.466667,8.6,2020-02-19,Brunswick,Southport,North Carolina
33427,7.854166999999999,9.5,2020-02-20,Brunswick,Southport,North Carolina
33428,7.091666999999998,9.7,2020-02-21,Brunswick,Southport,North Carolina
33429,2.2583330000000004,4.8,2020-02-22,Brunswick,Southport,North Carolina
33430,0.979167,2.8000000000000003,2020-02-23,Brunswick,Southport,North Carolina
33431,0.995833,2.8000000000000003,2020-02-24,Brunswick,Southport,North Carolina
33432,2.2833330000000003,5.0,2020-02-25,Brunswick,Southport,North Carolina
33433,2.95,6.8,2020-02-26,Brunswick,Southport,North Carolina
33434,2.275,3.8,2020-02-27,Brunswick,Southport,North Carolina
33435,2.3875,5.8,2020-02-28,Brunswick,Southport,North Carolina
33436,1.6958330000000001,3.7,2020-02-29,Brunswick,Southport,North Carolina
33437,1.633333,5.1000000000000005,2020-03-01,Brunswick,Southport,North Carolina
33438,2.816667,6.2,2020-03-02,Brunswick,Southport,North Carolina
33439,3.5500000000000003,7.1000000000000005,2020-03-03,Brunswick,Southport,North Carolina
33440,1.204167,3.2,2020-03-04,Brunswick,Southport,North Carolina
33441,3.341667,6.5,2020-03-05,Brunswick,Southport,North Carolina
33442,3.0083330000000004,4.0,2020-03-06,Brunswick,Southport,North Carolina
33443,3.7,7.3,2020-03-07,Brunswick,Southport,North Carolina
33444,1.8291669999999998,5.1000000000000005,2020-03-08,Brunswick,Southport,North Carolina
33445,2.35,5.4,2020-03-09,Brunswick,Southport,North Carolina
33446,3.2125000000000004,6.0,2020-03-10,Brunswick,Southport,North Carolina
33447,2.9708330000000003,6.7,2020-03-11,Brunswick,Southport,North Carolina
33448,2.65,5.9,2020-03-12,Brunswick,Southport,North Carolina
33449,3.0875000000000004,5.4,2020-03-13,Brunswick,Southport,North Carolina
33450,5.4375,10.1,2020-03-14,Brunswick,Southport,North Carolina
33451,4.245833,6.4,2020-03-15,Brunswick,Southport,North Carolina
33452,3.166667,6.2,2020-03-16,Brunswick,Southport,North Carolina
33453,0.595833,1.7,2020-03-17,Brunswick,Southport,North Carolina
33454,3.4250000000000003,7.2,2020-03-18,Brunswick,Southport,North Carolina
33455,3.429167,5.5,2020-03-19,Brunswick,Southport,North Carolina
33456,4.925,7.2,2020-03-20,Brunswick,Southport,North Carolina
33457,4.066667,9.2,2020-03-21,Brunswick,Southport,North Carolina
33458,6.875,9.2,2020-03-22,Brunswick,Southport,North Carolina
33459,1.866667,3.4,2020-03-23,Brunswick,Southport,North Carolina
33460,3.866667,6.6000000000000005,2020-03-24,Brunswick,Southport,North Carolina
33461,3.6875,5.9,2020-03-25,Brunswick,Southport,North Carolina
33462,3.6583330000000003,6.3,2020-03-26,Brunswick,Southport,North Carolina
33463,3.2583330000000004,4.9,2020-03-27,Brunswick,Southport,North Carolina
33464,4.154167,6.6000000000000005,2020-03-28,Brunswick,Southport,North Carolina
33465,4.058333,7.3,2020-03-29,Brunswick,Southport,North Carolina
33466,1.729167,5.3,2020-03-30,Brunswick,Southport,North Carolina
33467,6.0833330000000005,10.4,2020-03-31,Brunswick,Southport,North Carolina
33559,3.166667,6.8,2020-01-01,Buncombe,Royal Pines,North Carolina
33560,2.704167,5.5,2020-01-02,Buncombe,Royal Pines,North Carolina
33561,2.9,5.6000000000000005,2020-01-03,Buncombe,Royal Pines,North Carolina
33562,3.904167,7.7,2020-01-04,Buncombe,Royal Pines,North Carolina
33563,4.129167,7.6,2020-01-05,Buncombe,Royal Pines,North Carolina
33564,3.416667,5.6000000000000005,2020-01-06,Buncombe,Royal Pines,North Carolina
33565,4.291667,6.1000000000000005,2020-01-07,Buncombe,Royal Pines,North Carolina
33566,3.958333,6.5,2020-01-08,Buncombe,Royal Pines,North Carolina
33567,2.266667,4.3,2020-01-09,Buncombe,Royal Pines,North Carolina
33568,2.625,5.3,2020-01-10,Buncombe,Royal Pines,North Carolina
33569,6.170833,7.5,2020-01-11,Buncombe,Royal Pines,North Carolina
33570,2.9125,4.0,2020-01-12,Buncombe,Royal Pines,North Carolina
33571,2.716667,3.9,2020-01-13,Buncombe,Royal Pines,North Carolina
33572,1.7833329999999998,3.9,2020-01-14,Buncombe,Royal Pines,North Carolina
33573,1.216667,2.7,2020-01-15,Buncombe,Royal Pines,North Carolina
33574,4.2375,6.4,2020-01-16,Buncombe,Royal Pines,North Carolina
33575,3.120833,7.1000000000000005,2020-01-17,Buncombe,Royal Pines,North Carolina
33576,3.516667,6.7,2020-01-18,Buncombe,Royal Pines,North Carolina
33577,6.341666999999998,8.6,2020-01-19,Buncombe,Royal Pines,North Carolina
33578,4.854167,6.7,2020-01-20,Buncombe,Royal Pines,North Carolina
33579,4.7,5.8,2020-01-21,Buncombe,Royal Pines,North Carolina
33580,1.516667,4.9,2020-01-22,Buncombe,Royal Pines,North Carolina
33581,1.9875,3.3000000000000003,2020-01-23,Buncombe,Royal Pines,North Carolina
33582,1.9666669999999997,4.1,2020-01-24,Buncombe,Royal Pines,North Carolina
33583,3.358333,4.6000000000000005,2020-01-25,Buncombe,Royal Pines,North Carolina
33584,3.291667,5.7,2020-01-26,Buncombe,Royal Pines,North Carolina
33585,2.5,5.6000000000000005,2020-01-27,Buncombe,Royal Pines,North Carolina
33586,3.483333,4.8,2020-01-28,Buncombe,Royal Pines,North Carolina
33587,1.366667,2.4,2020-01-29,Buncombe,Royal Pines,North Carolina
33588,1.0625,2.0,2020-01-30,Buncombe,Royal Pines,North Carolina
33589,0.704167,1.8,2020-01-31,Buncombe,Royal Pines,North Carolina
33590,2.829167,4.9,2020-02-01,Buncombe,Royal Pines,North Carolina
33591,3.95,5.5,2020-02-02,Buncombe,Royal Pines,North Carolina
33592,3.0,4.9,2020-02-03,Buncombe,Royal Pines,North Carolina
33593,2.0875,3.8,2020-02-04,Buncombe,Royal Pines,North Carolina
33594,3.1875,6.3,2020-02-05,Buncombe,Royal Pines,North Carolina
33595,2.916667,4.9,2020-02-06,Buncombe,Royal Pines,North Carolina
33596,4.4583330000000005,6.9,2020-02-07,Buncombe,Royal Pines,North Carolina
33597,2.079167,3.8,2020-02-08,Buncombe,Royal Pines,North Carolina
33598,2.354167,5.1000000000000005,2020-02-09,Buncombe,Royal Pines,North Carolina
33599,4.347826,5.6000000000000005,2020-02-10,Buncombe,Royal Pines,North Carolina
33600,3.458333,5.0,2020-02-11,Buncombe,Royal Pines,North Carolina
33601,2.9083330000000003,4.9,2020-02-12,Buncombe,Royal Pines,North Carolina
33602,4.3875,6.8,2020-02-13,Buncombe,Royal Pines,North Carolina
33603,4.054167,5.8,2020-02-14,Buncombe,Royal Pines,North Carolina
33604,2.6625,4.1,2020-02-15,Buncombe,Royal Pines,North Carolina
33605,1.583333,3.6,2020-02-16,Buncombe,Royal Pines,North Carolina
33606,1.775,3.6,2020-02-17,Buncombe,Royal Pines,North Carolina
33607,2.795833,4.5,2020-02-18,Buncombe,Royal Pines,North Carolina
33608,3.241667,5.6000000000000005,2020-02-19,Buncombe,Royal Pines,North Carolina
33609,0.52,1.3,2020-02-20,Buncombe,Royal Pines,North Carolina
33610,3.983333,5.1000000000000005,2020-02-21,Buncombe,Royal Pines,North Carolina
33611,2.7833330000000003,4.3,2020-02-22,Buncombe,Royal Pines,North Carolina
33612,1.916667,3.4,2020-02-23,Buncombe,Royal Pines,North Carolina
33613,2.233333,4.1,2020-02-24,Buncombe,Royal Pines,North Carolina
33614,2.1958330000000004,3.7,2020-02-25,Buncombe,Royal Pines,North Carolina
33615,3.1791669999999996,6.5,2020-02-26,Buncombe,Royal Pines,North Carolina
33616,5.0875,7.9,2020-02-27,Buncombe,Royal Pines,North Carolina
33617,3.45,7.5,2020-02-28,Buncombe,Royal Pines,North Carolina
33618,4.204167,5.7,2020-02-29,Buncombe,Royal Pines,North Carolina
33619,2.5125,3.8,2020-03-01,Buncombe,Royal Pines,North Carolina
33620,3.7833330000000003,4.9,2020-03-02,Buncombe,Royal Pines,North Carolina
33621,3.245833,5.3,2020-03-03,Buncombe,Royal Pines,North Carolina
33622,2.391667,5.9,2020-03-04,Buncombe,Royal Pines,North Carolina
33623,1.429167,3.1,2020-03-05,Buncombe,Royal Pines,North Carolina
33624,5.366667,7.8,2020-03-06,Buncombe,Royal Pines,North Carolina
33625,4.9625,8.9,2020-03-07,Buncombe,Royal Pines,North Carolina
33626,2.95,3.8,2020-03-08,Buncombe,Royal Pines,North Carolina
33627,2.920833,4.6000000000000005,2020-03-09,Buncombe,Royal Pines,North Carolina
33628,3.0625,4.5,2020-03-10,Buncombe,Royal Pines,North Carolina
33629,1.741667,4.1,2020-03-11,Buncombe,Royal Pines,North Carolina
33630,2.316667,4.8,2020-03-12,Buncombe,Royal Pines,North Carolina
33631,3.4708330000000003,6.2,2020-03-13,Buncombe,Royal Pines,North Carolina
33632,2.529167,4.8,2020-03-14,Buncombe,Royal Pines,North Carolina
33633,2.1166669999999996,4.0,2020-03-15,Buncombe,Royal Pines,North Carolina
33634,1.3875,2.4,2020-03-16,Buncombe,Royal Pines,North Carolina
33635,2.2208330000000003,3.4,2020-03-17,Buncombe,Royal Pines,North Carolina
33636,1.341667,2.8000000000000003,2020-03-18,Buncombe,Royal Pines,North Carolina
33637,3.3458330000000003,5.6000000000000005,2020-03-19,Buncombe,Royal Pines,North Carolina
33638,3.1375,5.9,2020-03-20,Buncombe,Royal Pines,North Carolina
33639,3.495833,6.8,2020-03-21,Buncombe,Royal Pines,North Carolina
33640,1.404167,3.1,2020-03-22,Buncombe,Royal Pines,North Carolina
33641,1.7958330000000002,3.4,2020-03-23,Buncombe,Royal Pines,North Carolina
33642,1.2625,2.6,2020-03-24,Buncombe,Royal Pines,North Carolina
33643,2.65,6.0,2020-03-25,Buncombe,Royal Pines,North Carolina
33644,2.3041669999999996,4.0,2020-03-26,Buncombe,Royal Pines,North Carolina
33645,2.2833330000000003,4.0,2020-03-27,Buncombe,Royal Pines,North Carolina
33646,2.8458330000000003,6.2,2020-03-28,Buncombe,Royal Pines,North Carolina
33647,3.808333,9.6,2020-03-29,Buncombe,Royal Pines,North Carolina
33648,3.9625,5.8,2020-03-30,Buncombe,Royal Pines,North Carolina
33649,1.8875,5.9,2020-03-31,Buncombe,Royal Pines,North Carolina
33741,1.429167,3.1,2020-01-01,Mecklenburg,Charlotte,North Carolina
33742,1.816667,3.6,2020-01-02,Mecklenburg,Charlotte,North Carolina
33743,0.9625,2.9,2020-01-03,Mecklenburg,Charlotte,North Carolina
33744,4.254167,7.2,2020-01-04,Mecklenburg,Charlotte,North Carolina
33745,2.325,4.5,2020-01-05,Mecklenburg,Charlotte,North Carolina
33746,1.2375,2.3000000000000003,2020-01-06,Mecklenburg,Charlotte,North Carolina
33747,2.0333330000000003,4.5,2020-01-07,Mecklenburg,Charlotte,North Carolina
33748,2.129167,4.7,2020-01-08,Mecklenburg,Charlotte,North Carolina
33749,2.5958330000000003,5.5,2020-01-09,Mecklenburg,Charlotte,North Carolina
33750,1.9208330000000002,3.4,2020-01-10,Mecklenburg,Charlotte,North Carolina
33751,2.9375,6.3,2020-01-11,Mecklenburg,Charlotte,North Carolina
33752,3.5333330000000003,8.1,2020-01-12,Mecklenburg,Charlotte,North Carolina
33753,1.5,2.7,2020-01-13,Mecklenburg,Charlotte,North Carolina
33754,1.8916669999999998,3.6,2020-01-14,Mecklenburg,Charlotte,North Carolina
33755,1.179167,3.1,2020-01-15,Mecklenburg,Charlotte,North Carolina
33756,3.266667,5.6000000000000005,2020-01-16,Mecklenburg,Charlotte,North Carolina
33757,5.220833,8.5,2020-01-17,Mecklenburg,Charlotte,North Carolina
33758,1.729167,3.8,2020-01-18,Mecklenburg,Charlotte,North Carolina
33759,3.958333,7.1000000000000005,2020-01-19,Mecklenburg,Charlotte,North Carolina
33760,4.666667,7.0,2020-01-20,Mecklenburg,Charlotte,North Carolina
33761,5.070833,7.7,2020-01-21,Mecklenburg,Charlotte,North Carolina
33762,4.7083330000000005,8.6,2020-01-22,Mecklenburg,Charlotte,North Carolina
33763,4.391667,5.9,2020-01-23,Mecklenburg,Charlotte,North Carolina
33764,3.504167,5.8,2020-01-24,Mecklenburg,Charlotte,North Carolina
33765,2.2833330000000003,3.5,2020-01-25,Mecklenburg,Charlotte,North Carolina
33766,1.120833,3.1,2020-01-26,Mecklenburg,Charlotte,North Carolina
33767,1.558333,3.8,2020-01-27,Mecklenburg,Charlotte,North Carolina
33768,1.566667,5.8,2020-01-28,Mecklenburg,Charlotte,North Carolina
33769,3.2833330000000003,5.8,2020-01-29,Mecklenburg,Charlotte,North Carolina
33770,3.4708330000000003,5.5,2020-01-30,Mecklenburg,Charlotte,North Carolina
33771,3.354167,5.5,2020-01-31,Mecklenburg,Charlotte,North Carolina
33772,1.9208330000000002,3.0,2020-02-01,Mecklenburg,Charlotte,North Carolina
33773,3.9083330000000003,6.8,2020-02-02,Mecklenburg,Charlotte,North Carolina
33774,3.183333,5.6000000000000005,2020-02-03,Mecklenburg,Charlotte,North Carolina
33775,3.7875,5.1000000000000005,2020-02-04,Mecklenburg,Charlotte,North Carolina
33776,2.65,4.8,2020-02-05,Mecklenburg,Charlotte,North Carolina
33777,2.53913,5.3,2020-02-06,Mecklenburg,Charlotte,North Carolina
33778,5.166667,9.4,2020-02-07,Mecklenburg,Charlotte,North Carolina
33779,1.404167,3.3000000000000003,2020-02-08,Mecklenburg,Charlotte,North Carolina
33780,1.3875,2.7,2020-02-09,Mecklenburg,Charlotte,North Carolina
33781,1.1,2.9,2020-02-10,Mecklenburg,Charlotte,North Carolina
33782,4.7250000000000005,8.2,2020-02-11,Mecklenburg,Charlotte,North Carolina
33783,3.3458330000000003,7.3,2020-02-12,Mecklenburg,Charlotte,North Carolina
33784,4.408333,6.3,2020-02-13,Mecklenburg,Charlotte,North Carolina
33785,3.8625,8.1,2020-02-14,Mecklenburg,Charlotte,North Carolina
33786,3.4875000000000003,7.6,2020-02-15,Mecklenburg,Charlotte,North Carolina
33787,0.983333,2.9,2020-02-16,Mecklenburg,Charlotte,North Carolina
33788,2.1375,5.3,2020-02-17,Mecklenburg,Charlotte,North Carolina
33789,1.6916669999999998,2.9,2020-02-18,Mecklenburg,Charlotte,North Carolina
33790,4.383333,9.6,2020-02-19,Mecklenburg,Charlotte,North Carolina
33791,4.105556,5.5,2020-02-20,Mecklenburg,Charlotte,North Carolina
33792,4.4391300000000005,9.5,2020-02-21,Mecklenburg,Charlotte,North Carolina
33793,1.216667,3.0,2020-02-22,Mecklenburg,Charlotte,North Carolina
33794,1.895833,3.7,2020-02-23,Mecklenburg,Charlotte,North Carolina
33795,1.520833,2.7,2020-02-24,Mecklenburg,Charlotte,North Carolina
33796,1.9875,5.3,2020-02-25,Mecklenburg,Charlotte,North Carolina
33797,2.5875,5.8,2020-02-26,Mecklenburg,Charlotte,North Carolina
33798,3.291667,5.2,2020-02-27,Mecklenburg,Charlotte,North Carolina
33799,2.75,7.5,2020-02-28,Mecklenburg,Charlotte,North Carolina
33800,2.8875,5.1000000000000005,2020-02-29,Mecklenburg,Charlotte,North Carolina
33801,1.316667,3.7,2020-03-01,Mecklenburg,Charlotte,North Carolina
33802,3.291667,5.8,2020-03-02,Mecklenburg,Charlotte,North Carolina
33803,2.7416669999999996,4.1,2020-03-03,Mecklenburg,Charlotte,North Carolina
33804,1.4708329999999998,3.0,2020-03-04,Mecklenburg,Charlotte,North Carolina
33805,1.833333,4.3,2020-03-05,Mecklenburg,Charlotte,North Carolina
33806,3.78,7.3,2020-03-06,Mecklenburg,Charlotte,North Carolina
33807,2.995833,5.0,2020-03-07,Mecklenburg,Charlotte,North Carolina
33808,1.579167,3.3000000000000003,2020-03-08,Mecklenburg,Charlotte,North Carolina
33809,2.683333,5.7,2020-03-09,Mecklenburg,Charlotte,North Carolina
33810,3.8833330000000004,6.7,2020-03-10,Mecklenburg,Charlotte,North Carolina
33811,2.3625000000000003,4.9,2020-03-11,Mecklenburg,Charlotte,North Carolina
33812,1.9041669999999997,3.9,2020-03-12,Mecklenburg,Charlotte,North Carolina
33813,3.4375,5.5,2020-03-13,Mecklenburg,Charlotte,North Carolina
33814,3.483333,6.7,2020-03-14,Mecklenburg,Charlotte,North Carolina
33815,5.2625,8.3,2020-03-15,Mecklenburg,Charlotte,North Carolina
33816,3.4625000000000004,6.4,2020-03-16,Mecklenburg,Charlotte,North Carolina
33817,1.229167,3.3000000000000003,2020-03-17,Mecklenburg,Charlotte,North Carolina
33818,2.295833,6.7,2020-03-18,Mecklenburg,Charlotte,North Carolina
33819,2.7,5.3,2020-03-19,Mecklenburg,Charlotte,North Carolina
33820,4.166667,7.0,2020-03-20,Mecklenburg,Charlotte,North Carolina
33821,2.3000000000000003,10.1,2020-03-21,Mecklenburg,Charlotte,North Carolina
33822,6.858333,10.7,2020-03-22,Mecklenburg,Charlotte,North Carolina
33823,2.2833330000000003,5.3,2020-03-23,Mecklenburg,Charlotte,North Carolina
33824,3.3625000000000003,5.7,2020-03-24,Mecklenburg,Charlotte,North Carolina
33825,2.9,4.6000000000000005,2020-03-25,Mecklenburg,Charlotte,North Carolina
33826,2.525,5.8,2020-03-26,Mecklenburg,Charlotte,North Carolina
33827,3.1375,5.2,2020-03-27,Mecklenburg,Charlotte,North Carolina
33828,3.020833,5.9,2020-03-28,Mecklenburg,Charlotte,North Carolina
33829,4.4750000000000005,8.1,2020-03-29,Mecklenburg,Charlotte,North Carolina
33830,1.5125000000000002,2.9,2020-03-30,Mecklenburg,Charlotte,North Carolina
33831,5.15,8.0,2020-03-31,Mecklenburg,Charlotte,North Carolina
33832,3.154167,6.3,2020-04-01,Mecklenburg,Charlotte,North Carolina
33833,1.9666669999999997,4.5,2020-04-02,Mecklenburg,Charlotte,North Carolina
33834,1.5,3.8,2020-04-03,Mecklenburg,Charlotte,North Carolina
33835,2.0333330000000003,5.6000000000000005,2020-04-04,Mecklenburg,Charlotte,North Carolina
33836,1.7875,3.2,2020-04-05,Mecklenburg,Charlotte,North Carolina
33837,1.466667,3.0,2020-04-06,Mecklenburg,Charlotte,North Carolina
33838,2.1333330000000004,4.3,2020-04-07,Mecklenburg,Charlotte,North Carolina
33839,1.979167,4.6000000000000005,2020-04-08,Mecklenburg,Charlotte,North Carolina
33840,2.8000000000000003,5.2,2020-04-09,Mecklenburg,Charlotte,North Carolina
33841,2.545833,5.4,2020-04-10,Mecklenburg,Charlotte,North Carolina
33842,1.225,2.7,2020-04-11,Mecklenburg,Charlotte,North Carolina
33843,1.383333,3.2,2020-04-12,Mecklenburg,Charlotte,North Carolina
33844,3.6875,7.7,2020-04-13,Mecklenburg,Charlotte,North Carolina
33845,3.233333,7.8,2020-04-14,Mecklenburg,Charlotte,North Carolina
33846,4.875,10.7,2020-04-15,Mecklenburg,Charlotte,North Carolina
33847,1.058333,2.8000000000000003,2020-04-16,Mecklenburg,Charlotte,North Carolina
33848,2.708333,5.4,2020-04-17,Mecklenburg,Charlotte,North Carolina
33849,3.1,5.1000000000000005,2020-04-18,Mecklenburg,Charlotte,North Carolina
33850,1.833333,4.7,2020-04-19,Mecklenburg,Charlotte,North Carolina
33851,2.4,9.6,2020-04-20,Mecklenburg,Charlotte,North Carolina
33852,2.078261,4.4,2020-04-21,Mecklenburg,Charlotte,North Carolina
33853,1.370833,3.2,2020-04-22,Mecklenburg,Charlotte,North Carolina
33854,1.1625,2.9,2020-04-23,Mecklenburg,Charlotte,North Carolina
33855,2.920833,4.5,2020-04-24,Mecklenburg,Charlotte,North Carolina
33856,4.375,6.8,2020-04-25,Mecklenburg,Charlotte,North Carolina
33857,2.575,6.0,2020-04-26,Mecklenburg,Charlotte,North Carolina
33858,1.929167,4.3,2020-04-27,Mecklenburg,Charlotte,North Carolina
33859,1.066667,3.3000000000000003,2020-04-28,Mecklenburg,Charlotte,North Carolina
33860,2.691667,5.1000000000000005,2020-04-29,Mecklenburg,Charlotte,North Carolina
33861,2.1125000000000003,3.8,2020-04-30,Mecklenburg,Charlotte,North Carolina
33983,1.48,3.5,2020-02-10,Mecklenburg,Charlotte,North Carolina
33984,4.447826,7.3,2020-02-11,Mecklenburg,Charlotte,North Carolina
33985,2.641667,6.4,2020-02-12,Mecklenburg,Charlotte,North Carolina
33986,4.658333,6.7,2020-02-13,Mecklenburg,Charlotte,North Carolina
33987,3.4875000000000003,6.3,2020-02-14,Mecklenburg,Charlotte,North Carolina
33988,2.958333,6.8,2020-02-15,Mecklenburg,Charlotte,North Carolina
33989,1.358333,3.2,2020-02-16,Mecklenburg,Charlotte,North Carolina
33990,1.6,4.2,2020-02-17,Mecklenburg,Charlotte,North Carolina
33991,1.775,3.4,2020-02-18,Mecklenburg,Charlotte,North Carolina
33992,3.629167,7.0,2020-02-19,Mecklenburg,Charlotte,North Carolina
33993,3.620833,5.2,2020-02-20,Mecklenburg,Charlotte,North Carolina
33994,3.958333,8.4,2020-02-21,Mecklenburg,Charlotte,North Carolina
33995,1.2625,3.1,2020-02-22,Mecklenburg,Charlotte,North Carolina
33996,1.8416669999999997,4.0,2020-02-23,Mecklenburg,Charlotte,North Carolina
33997,1.441667,2.7,2020-02-24,Mecklenburg,Charlotte,North Carolina
33998,1.629167,4.6000000000000005,2020-02-25,Mecklenburg,Charlotte,North Carolina
33999,3.225,8.1,2020-02-26,Mecklenburg,Charlotte,North Carolina
34000,4.058333,6.3,2020-02-27,Mecklenburg,Charlotte,North Carolina
34001,2.870833,7.0,2020-02-28,Mecklenburg,Charlotte,North Carolina
34002,3.304167,7.0,2020-02-29,Mecklenburg,Charlotte,North Carolina
34003,1.570833,3.7,2020-03-01,Mecklenburg,Charlotte,North Carolina
34004,3.016667,6.2,2020-03-02,Mecklenburg,Charlotte,North Carolina
34005,2.708333,4.4,2020-03-03,Mecklenburg,Charlotte,North Carolina
34006,1.4708329999999998,4.2,2020-03-04,Mecklenburg,Charlotte,North Carolina
34007,1.5125000000000002,3.4,2020-03-05,Mecklenburg,Charlotte,North Carolina
34008,4.175,9.5,2020-03-06,Mecklenburg,Charlotte,North Carolina
34009,3.0541669999999996,6.4,2020-03-07,Mecklenburg,Charlotte,North Carolina
34010,1.566667,3.5,2020-03-08,Mecklenburg,Charlotte,North Carolina
34011,2.525,6.1000000000000005,2020-03-09,Mecklenburg,Charlotte,North Carolina
34012,3.395833,5.8,2020-03-10,Mecklenburg,Charlotte,North Carolina
34013,2.1166669999999996,5.9,2020-03-11,Mecklenburg,Charlotte,North Carolina
34014,1.8125,4.3,2020-03-12,Mecklenburg,Charlotte,North Carolina
34015,3.2833330000000003,5.8,2020-03-13,Mecklenburg,Charlotte,North Carolina
34016,2.7375000000000003,5.1000000000000005,2020-03-14,Mecklenburg,Charlotte,North Carolina
34017,4.125,6.3,2020-03-15,Mecklenburg,Charlotte,North Carolina
34018,2.6958330000000004,4.6000000000000005,2020-03-16,Mecklenburg,Charlotte,North Carolina
34019,1.2875,3.2,2020-03-17,Mecklenburg,Charlotte,North Carolina
34020,2.1791669999999996,4.3,2020-03-18,Mecklenburg,Charlotte,North Carolina
34021,2.5333330000000003,4.9,2020-03-19,Mecklenburg,Charlotte,North Carolina
